wavelength,n,k
578.411011,2.300614,0.001492
580.000061,2.298892,0.001369
581.588989,2.297203,0.001255
583.177979,2.295544,0.001151
584.766907,2.293916,0.001054
586.355774,2.292318,0.000966
587.94458,2.290749,0.000885
589.533386,2.289208,0.00081
591.122192,2.287694,0.000741
592.710876,2.286207,0.000678
594.299561,2.284746,0.00062
595.888245,2.28331,0.000567
597.476807,2.281899,0.000519
599.065369,2.280512,0.000474
600.653931,2.279148,0.000433
602.242371,2.277807,0.000396
603.830811,2.276488,0.000362
605.419189,2.275191,0.00033
607.007568,2.273914,0.000302
608.595886,2.272658,0.000275
610.184143,2.271422,0.000251
611.772339,2.270205,0.000229
613.360535,2.269007,0.000209
614.94873,2.267828,0.000191
616.536804,2.266666,0.000174
618.124878,2.265522,0.000159
619.712891,2.264395,0.000145
621.300842,2.263284,0.000132
622.888794,2.26219,0.00012
624.476685,2.261111,0.000109
626.064453,2.260048,0.0001
627.652222,2.259,0.000091
629.23999,2.257967,0.000083
630.827698,2.256948,0.000075
632.415344,2.255943,0.000069
634.00293,2.254951,0.000063
635.590515,2.253973,0.000057
637.17804,2.253009,0.000052
638.765503,2.252057,0.000047
640.352905,2.251117,0.000043
641.940247,2.25019,0.000039
643.527588,2.249275,0.000036
645.114868,2.248371,0.000032
646.702026,2.247479,0.000029
648.289246,2.246598,0.000027
649.876343,2.245728,0.000024
651.46344,2.244869,0.000022
653.050415,2.24402,0.00002
654.63739,2.243182,0.000018
656.224365,2.242354,0.000017
657.811218,2.241536,0.000015
659.398071,2.240727,0.000014
660.984802,2.239928,0.000013
662.571533,2.239139,0.000011
664.158203,2.238358,0.00001
665.744812,2.237587,0.000009
667.33136,2.236825,0.000009
668.917847,2.236071,0.000008
670.504333,2.235325,0.000007
672.090698,2.234588,0.000006
673.677124,2.233859,0.000006
675.263367,2.233139,0.000005
676.849609,2.232426,0.000005
678.435791,2.231721,0.000004
680.021912,2.231024,0.000004
681.608032,2.230334,0.000004
683.194031,2.229651,0.000003
684.779968,2.228976,0.000003
686.365906,2.228308,0.000003
687.951782,2.227647,0.000002
689.537537,2.226993,0.000002
691.123291,2.226346,0.000002
692.708984,2.225705,0.000002
694.294617,2.225071,0.000002
695.880188,2.224443,0.000002
697.465698,2.223822,0.000001
699.051147,2.223207,0.000001
700.636597,2.222598,0.000001
702.221863,2.221996,0.000001
703.80719,2.221399,0.000001
705.392395,2.220808,0.000001
706.977539,2.220223,0.000001
708.562622,2.219644,0.000001
710.147705,2.21907,0.000001
711.732666,2.218502,0.000001
713.317627,2.21794,0.000001
714.902466,2.217382,0
716.487244,2.21683,0
718.072021,2.216284,0
719.656677,2.215742,0
721.241333,2.215206,0
722.825806,2.214674,0
724.410339,2.214148,0
725.994751,2.213626,0
727.579163,2.213109,0
729.163452,2.212597,0
730.747681,2.21209,0
732.331848,2.211587,0
733.915955,2.211088,0
735.5,2.210595,0
737.083984,2.210105,0
738.667847,2.20962,0
740.25177,2.209139,0
741.835571,2.208663,0
743.41925,2.208191,0
745.002869,2.207722,0
746.586487,2.207258,0
748.170044,2.206799,0
749.753479,2.206342,0
751.336853,2.20589,0
752.920166,2.205442,0
754.503418,2.204998,0
756.086609,2.204557,0
757.669739,2.20412,0
759.252808,2.203687,0
760.835754,2.203257,0
762.41864,2.202832,0
764.001465,2.202409,0
765.58429,2.20199,0
767.166931,2.201575,0
768.749573,2.201163,0
770.332153,2.200754,0
771.914673,2.200349,0
773.497009,2.199947,0
775.079407,2.199548,0
776.661682,2.199153,0
778.243835,2.19876,0
779.825989,2.198371,0
781.408081,2.197985,0
782.990051,2.197602,0
784.57196,2.197222,0
786.153809,2.196845,0
787.735535,2.196471,0
789.317261,2.1961,0
790.898865,2.195732,0
792.480408,2.195367,0
794.06189,2.195005,0
795.64325,2.194645,0
797.224548,2.194288,0
798.805786,2.193934,0
800.387024,2.193583,0
801.968079,2.193234,0
803.549072,2.192888,0
805.130005,2.192545,0
806.710876,2.192204,0
808.291626,2.191866,0
809.872375,2.19153,0
811.453003,2.191197,0
813.033569,2.190866,0
814.614014,2.190538,0
816.194458,2.190212,0
817.77478,2.189889,0
819.35498,2.189568,0
820.935181,2.18925,0
822.515259,2.188933,0
824.095215,2.188619,0
825.67511,2.188308,0
827.255005,2.187998,0
828.834656,2.187691,0
830.414368,2.187386,0
831.993958,2.187083,0
833.573425,2.186783,0
835.152954,2.186484,0
836.732239,2.186188,0
838.311523,2.185894,0
839.890747,2.185601,0
841.469849,2.185311,0
843.048828,2.185023,0
844.627747,2.184737,0
846.206543,2.184453,0
847.785339,2.184171,0
849.364075,2.183891,0
850.942566,2.183613,0
852.521118,2.183336,0
854.099487,2.183062,0
855.677856,2.18279,0
857.256165,2.182519,0
858.83429,2.18225,0
860.412415,2.181983,0
861.990356,2.181718,0
863.568237,2.181455,0
865.146118,2.181193,0
866.723816,2.180934,0
868.301453,2.180676,0
869.879028,2.180419,0
871.456421,2.180165,0
873.033875,2.179912,0
874.611145,2.179661,0
876.188354,2.179411,0
877.765442,2.179163,0
879.342468,2.178917,0
880.919434,2.178672,0
882.496277,2.178429,0
884.073059,2.178188,0
885.649719,2.177948,0
887.226257,2.17771,0
888.802734,2.177473,0
890.379089,2.177238,0
891.955383,2.177004,0
893.531555,2.176772,0
895.107727,2.176541,0
896.683716,2.176312,0
898.259644,2.176084,0
899.835449,2.175858,0
901.411255,2.175633,0
902.986816,2.175409,0
904.562378,2.175187,0
906.137817,2.174966,0
907.713196,2.174747,0
909.288452,2.174529,0
910.863647,2.174313,0
912.43866,2.174098,0
914.013672,2.173883,0
915.588562,2.173671,0
917.163391,2.17346,0
918.737976,2.17325,0
920.312622,2.173041,0
921.887085,2.172834,0
923.461548,2.172628,0
925.035828,2.172423,0
926.609985,2.17222,0
928.184082,2.172017,0
929.758118,2.171816,0
931.332031,2.171616,0
932.905762,2.171417,0
934.479492,2.17122,0
936.053101,2.171024,0
937.626648,2.170829,0
939.200012,2.170635,0
940.773315,2.170442,0
942.346497,2.17025,0
943.919617,2.17006,0
945.492554,2.16987,0
947.065552,2.169682,0
948.638306,2.169495,0
950.21106,2.169309,0
951.783569,2.169124,0
953.356079,2.16894,0
954.928528,2.168757,0
956.500793,2.168576,0
958.072937,2.168395,0
959.64502,2.168215,0
961.21698,2.168036,0
962.788879,2.167859,0
964.360657,2.167682,0
965.932251,2.167507,0
967.503784,2.167332,0
969.075317,2.167159,0
970.646606,2.166986,0
972.217896,2.166815,0
973.78894,2.166644,0
975.359985,2.166475,0
976.930847,2.166306,0
978.501648,2.166138,0
980.072388,2.165972,0
981.642944,2.165806,0
983.213501,2.165641,0
984.783813,2.165477,0
986.354126,2.165314,0
987.924194,2.165152,0
989.494324,2.164991,0
991.06427,2.16483,0
992.634094,2.164671,0
994.203796,2.164512,0
995.773315,2.164355,0
997.342896,2.164198,0
998.912292,2.164042,0
1012.27179,2.162748,0
1015.750671,2.162421,0
1019.227905,2.162097,0
1022.703796,2.161778,0
1026.178101,2.161462,0
1029.650879,2.16115,0
1033.122314,2.160842,0
1036.592285,2.160537,0
1040.060791,2.160236,0
1043.527832,2.159939,0
1046.99353,2.159645,0
1050.457886,2.159354,0
1053.920776,2.159067,0
1057.382446,2.158783,0
1060.842651,2.158502,0
1064.301514,2.158225,0
1067.759155,2.157951,0
1071.215576,2.157679,0
1074.670532,2.157411,0
1078.124268,2.157146,0
1081.576904,2.156883,0
1085.028076,2.156624,0
1088.478149,2.156368,0
1091.927002,2.156114,0
1095.374634,2.155863,0
1098.821045,2.155615,0
1102.266357,2.155369,0
1105.710571,2.155126,0
1109.153564,2.154886,0
1112.595459,2.154648,0
1116.036133,2.154413,0
1119.47583,2.15418,0
1122.914429,2.15395,0
1126.352051,2.153722,0
1129.788452,2.153497,0
1133.223877,2.153273,0
1136.658447,2.153053,0
1140.091919,2.152834,0
1143.524292,2.152617,0
1146.955811,2.152403,0
1150.38623,2.152191,0
1153.815796,2.151982,0
1157.244385,2.151774,0
1160.672119,2.151568,0
1164.098999,2.151365,0
1167.524902,2.151163,0
1170.949951,2.150964,0
1174.374146,2.150766,0
1177.797485,2.150571,0
1181.219971,2.150377,0
1184.641724,2.150185,0
1188.062622,2.149995,0
1191.482666,2.149807,0
1194.9021,2.149621,0
1198.320557,2.149436,0
1201.738525,2.149253,0
1205.155518,2.149072,0
1208.572021,2.148893,0
1211.987671,2.148715,0
1215.40271,2.148539,0
1218.817139,2.148365,0
1222.230713,2.148192,0
1225.643799,2.148021,0
1229.056396,2.147852,0
1232.46814,2.147684,0
1235.879395,2.147518,0
1239.290039,2.147353,0
1242.700073,2.147189,0
1246.109619,2.147027,0
1249.518677,2.146867,0
1252.927002,2.146708,0
1256.335083,2.146551,0
1259.742432,2.146394,0
1263.149536,2.14624,0
1266.55603,2.146086,0
1269.962158,2.145934,0
1273.367798,2.145784,0
1276.772949,2.145634,0
1280.177856,2.145486,0
1283.582275,2.145339,0
1286.986206,2.145194,0
1290.389893,2.14505,0
1293.793213,2.144907,0
1297.196289,2.144765,0
1300.598999,2.144625,0
1304.001343,2.144485,0
1307.403564,2.144347,0
1310.805298,2.14421,0
1314.206787,2.144074,0
1317.608154,2.14394,0
1321.009277,2.143806,0
1324.410156,2.143674,0
1327.810791,2.143542,0
1331.211304,2.143412,0
1334.611572,2.143283,0
1338.011719,2.143155,0
1341.411865,2.143028,0
1344.811646,2.142902,0
1348.211426,2.142777,0
1351.611084,2.142653,0
1355.010742,2.14253,0
1358.410278,2.142408,0
1361.809692,2.142287,0
1365.209106,2.142167,0
1368.608521,2.142048,0
1372.007935,2.14193,0
1375.407349,2.141812,0
1378.806763,2.141696,0
1382.206177,2.141581,0
1385.605713,2.141466,0
1389.005127,2.141353,0
1392.404785,2.14124,0
1395.804443,2.141128,0
1399.204346,2.141017,0
1402.604248,2.140907,0
1406.004395,2.140798,0
1409.404541,2.14069,0
1412.804932,2.140582,0
1416.205566,2.140475,0
1419.606323,2.140369,0
1423.007324,2.140264,0
1426.408447,2.14016,0
1429.809937,2.140056,0
1433.21167,2.139954,0
1436.613525,2.139852,0
1440.015869,2.13975,0
1443.418335,2.13965,0
1446.821167,2.13955,0
1450.224365,2.139451,0
1453.62793,2.139353,0
